canton_id,canton,city_id,city,canton_rate,commune_rate,protestant,roman,christian,splitting_rate
19,AG,4111,Riniken,112.0,119.0,19.0,20.0,20.0,0
19,AG,4282,Rothrist,112.0,110.0,18.0,19.0,19.0,0
19,AG,4238,Rottenschwil,112.0,99.0,14.0,13.0,23.0,0
19,AG,4075,Rudolfstetten-Friedlisberg,112.0,95.0,20.0,17.0,20.0,0
19,AG,4206,Rupperswil,112.0,97.0,20.0,18.0,23.0,0
19,AG,4112,Rüfenach,112.0,118.0,16.0,20.0,20.0,0
19,AG,4283,Safenwil,112.0,115.0,21.0,18.0,23.0,0
19,AG,4076,Sarmenstorf,112.0,105.0,16.0,20.0,23.0,0
19,AG,4207,Schafisheim,112.0,99.0,20.0,18.0,23.0,0
19,AG,4125,Schinznach,112.0,110.0,19.0,20.0,20.0,0
19,AG,4142,Schlossrued,112.0,120.0,25.0,18.0,23.0,0
19,AG,4143,Schmiedrued,112.0,120.0,25.0,18.0,23.0,0
19,AG,4318,Schneisingen,112.0,112.0,9.0,20.0,20.0,0
19,AG,4259,Schupfart,112.0,110.0,20.0,22.0,26.0,0
19,AG,4176,Schwaderloch,112.0,123.0,23.0,25.0,22.0,0
19,AG,4144,Schöftland,112.0,97.0,17.0,18.0,23.0,0
19,AG,4208,Seengen,112.0,72.0,16.0,15.0,23.0,0
19,AG,4209,Seon,112.0,108.0,19.0,18.0,23.0,0
19,AG,4319,Siglistorf,112.0,121.0,9.0,20.0,20.0,0
19,AG,4239,Sins,112.0,98.0,17.0,20.0,23.0,0
19,AG,4177,Sisseln,112.0,80.0,16.0,15.0,22.0,0
19,AG,4040,Spreitenbach,112.0,100.0,21.0,19.0,20.0,0
19,AG,4284,Staffelbach,112.0,119.0,17.0,18.0,23.0,0
19,AG,4210,Staufen,112.0,82.0,20.0,18.0,23.0,0
19,AG,4260,Stein (AG),112.0,88.0,16.0,16.0,22.0,0
19,AG,4041,Stetten (AG),112.0,99.0,20.0,20.0,20.0,0
19,AG,4285,Strengelbach,112.0,103.0,18.0,18.0,19.0,0
19,AG,4012,Suhr,112.0,112.0,19.0,18.0,23.0,0
19,AG,4320,Tegerfelden,112.0,107.0,19.0,24.0,20.0,0
19,AG,4145,Teufenthal (AG),112.0,122.0,19.0,17.0,23.0,0
19,AG,4117,Thalheim (AG),112.0,109.0,24.0,20.0,20.0,0
19,AG,4042,Turgi,112.0,113.0,21.0,20.0,20.0,0
19,AG,4077,Tägerig,112.0,127.0,20.0,24.0,20.0,0
19,AG,4286,Uerkheim,112.0,119.0,21.0,18.0,23.0,0
19,AG,4078,Uezwil,112.0,106.0,18.0,20.0,23.0,0
19,AG,4013,Unterentfelden,112.0,113.0,22.0,18.0,23.0,0
19,AG,4146,Unterkulm,112.0,115.0,19.0,17.0,23.0,0
19,AG,4079,Unterlunkhofen,112.0,69.0,14.0,13.0,20.0,0
19,AG,4044,Untersiggenthal,112.0,105.0,18.0,19.0,20.0,0
19,AG,4120,Veltheim (AG),112.0,105.0,19.0,20.0,20.0,0
19,AG,4121,Villigen,112.0,87.0,16.0,20.0,20.0,0
19,AG,4080,Villmergen,112.0,102.0,18.0,18.0,23.0,0
19,AG,4122,Villnachern,112.0,120.0,19.0,20.0,20.0,0
19,AG,4287,Vordemwald,112.0,117.0,18.0,18.0,19.0,0
19,AG,4261,Wallbach,112.0,95.0,16.0,21.0,26.0,0
19,AG,4240,Waltenschwil,112.0,106.0,18.0,20.0,23.0,0
19,AG,4262,Wegenstetten,112.0,118.0,22.0,22.0,28.0,0
19,AG,4045,Wettingen,112.0,95.0,18.0,19.0,20.0,0
19,AG,4081,Widen,112.0,75.0,20.0,18.0,20.0,0
19,AG,4288,Wiliberg,112.0,109.0,23.0,18.0,19.0,0
19,AG,4123,Windisch,112.0,115.0,18.0,20.0,20.0,0
19,AG,4181,Wittnau,112.0,119.0,20.0,24.0,22.0,0
19,AG,4082,Wohlen (AG),112.0,113.0,18.0,17.0,23.0,0
19,AG,4046,Wohlenschwil,112.0,116.0,20.0,22.0,20.0,0
19,AG,4182,Wölflinswil,112.0,125.0,20.0,24.0,22.0,0
19,AG,4047,Würenlingen,112.0,100.0,16.0,20.0,20.0,0
19,AG,4048,Würenlos,112.0,101.0,17.0,16.0,20.0,0
19,AG,4183,Zeihen,112.0,114.0,23.0,25.0,22.0,0
19,AG,4263,Zeiningen,112.0,112.0,22.0,19.0,28.0,0
19,AG,4147,Zetzwil,112.0,118.0,21.0,17.0,23.0,0
19,AG,4289,Zofingen,112.0,99.0,18.0,18.0,19.0,0
19,AG,4083,Zufikon,112.0,85.0,20.0,20.0,20.0,0
19,AG,4324,Zurzach,112.0,115.0,23.0,25.0,20.0,0
19,AG,4264,Zuzgen,112.0,119.0,22.0,25.0,28.0,0
20,TG,4551,Aadorf,109.0,151.0,19.0,19.0,0.0,0
20,TG,4711,Affeltrangen,109.0,142.0,26.0,24.0,0.0,0
20,TG,4641,Altnau,109.0,143.0,21.0,14.0,0.0,0
20,TG,4881,Amlikon-Bissegg,109.0,159.0,18.0,22.0,0.0,0
20,TG,4461,Amriswil,109.0,156.0,22.0,19.0,0.0,0
20,TG,4401,Arbon,109.0,177.0,20.0,18.0,0.0,0
20,TG,4536,Basadingen-Schlattingen,109.0,143.0,28.0,18.0,0.0,0
20,TG,4891,Berg (TG),109.0,137.0,21.0,24.0,0.0,0
20,TG,4801,Berlingen,109.0,129.0,24.0,19.0,0.0,0
20,TG,4716,Bettwiesen,109.0,129.0,26.0,25.0,0.0,0
20,TG,4721,Bichelsee-Balterswil,109.0,150.0,25.0,24.0,0.0,0
20,TG,4901,Birwinken,109.0,152.0,27.0,24.0,0.0,0
20,TG,4471,Bischofszell,109.0,158.0,28.0,24.0,0.0,0
20,TG,4643,Bottighofen,109.0,92.0,9.0,14.0,0.0,0
20,TG,4723,Braunau,109.0,143.0,26.0,24.0,0.0,0
20,TG,4921,Bussnang,109.0,135.0,18.0,22.0,0.0,0
20,TG,4911,Bürglen (TG),109.0,158.0,25.0,21.0,0.0,0
20,TG,4545,Diessenhofen,109.0,140.0,22.0,20.0,0.0,0
20,TG,4406,Dozwil,109.0,122.0,23.0,23.0,0.0,0
20,TG,4411,Egnach,109.0,150.0,20.0,20.0,0.0,0
20,TG,4476,Erlen,109.0,148.0,25.0,21.0,0.0,0
20,TG,4646,Ermatingen,109.0,106.0,15.0,15.0,0.0,0
20,TG,4806,Eschenz,109.0,142.0,17.0,21.0,0.0,0
20,TG,4724,Eschlikon,109.0,144.0,20.0,17.0,0.0,0
20,TG,4561,Felben-Wellhausen,109.0,139.0,18.0,16.0,0.0,0
20,TG,4726,Fischingen,109.0,155.0,27.0,27.0,0.0,0
20,TG,4566,Frauenfeld,109.0,144.0,16.0,16.0,0.0,0
20,TG,4571,Gachnang,109.0,132.0,15.0,16.0,0.0,0
20,TG,4651,Gottlieben,109.0,131.0,24.0,15.0,0.0,0
20,TG,4656,Güttingen,109.0,142.0,27.0,14.0,0.0,0
20,TG,4486,Hauptwil-Gottshaus,109.0,145.0,28.0,24.0,0.0,0
20,TG,4416,Hefenhofen,109.0,159.0,25.0,22.0,0.0,0
20,TG,4811,Herdern,109.0,145.0,20.0,16.0,0.0,0
20,TG,4495,Hohentannen,109.0,143.0,25.0,21.0,0.0,0
20,TG,4816,Homburg,109.0,156.0,25.0,28.0,0.0,0
20,TG,4421,Horn,109.0,99.0,22.0,18.0,0.0,0
20,TG,4590,Hüttlingen,109.0,155.0,30.0,20.0,0.0,0
20,TG,4821,Hüttwilen,109.0,137.0,20.0,16.0,0.0,0
20,TG,4666,Kemmental,109.0,151.0,22.0,15.0,0.0,0
20,TG,4426,Kesswil,109.0,125.0,23.0,14.0,0.0,0
20,TG,4501,Kradolf-Schönenberg,109.0,148.0,25.0,21.0,0.0,0
20,TG,4671,Kreuzlingen,109.0,132.0,16.0,15.0,0.0,0
20,TG,4681,Langrickenbach,109.0,149.0,27.0,14.0,0.0,0
20,TG,4683,Lengwil,109.0,133.0,23.0,15.0,0.0,0
20,TG,4741,Lommis,109.0,139.0,27.0,20.0,0.0,0
20,TG,4826,Mammern,109.0,139.0,27.0,20.0,0.0,0
20,TG,4591,Matzingen,109.0,151.0,26.0,19.0,0.0,0
20,TG,4941,Märstetten,109.0,151.0,25.0,17.0,0.0,0
20,TG,4831,Müllheim,109.0,140.0,19.0,20.0,0.0,0
20,TG,4746,Münchwilen (TG),109.0,154.0,20.0,17.0,0.0,0
20,TG,4691,Münsterlingen,109.0,117.0,21.0,14.0,0.0,0
20,TG,4601,Neunforn,109.0,119.0,20.0,16.0,0.0,0
20,TG,4841,Pfyn,109.0,157.0,24.0,24.0,0.0,0
20,TG,4846,Raperswilen,109.0,159.0,25.0,28.0,0.0,0
20,TG,4751,Rickenbach (TG),109.0,143.0,23.0,22.0,0.0,0
20,TG,4431,Roggwil (TG),109.0,144.0,18.0,18.0,0.0,0
20,TG,4436,Romanshorn,109.0,161.0,25.0,22.0,0.0,0
20,TG,4851,Salenstein,109.0,115.0,15.0,15.0,0.0,0
20,TG,4441,Salmsach,109.0,154.0,25.0,22.0,0.0,0
20,TG,4546,Schlatt (TG),109.0,141.0,23.0,15.0,0.0,0
20,TG,4756,Schönholzerswilen,109.0,151.0,30.0,22.0,0.0,0
20,TG,4761,Sirnach,109.0,142.0,21.0,17.0,0.0,0
20,TG,4446,Sommeri,109.0,148.0,22.0,23.0,0.0,0
20,TG,4864,Steckborn,109.0,121.0,21.0,19.0,0.0,0
20,TG,4606,Stettfurt,109.0,143.0,23.0,19.0,0.0,0
20,TG,4506,Sulgen,109.0,143.0,25.0,21.0,0.0,0
20,TG,4611,Thundorf,109.0,152.0,28.0,16.0,0.0,0
20,TG,4776,Tobel-Tägerschen,109.0,147.0,26.0,24.0,0.0,0
20,TG,4696,Tägerwilen,109.0,117.0,24.0,15.0,0.0,0
20,TG,4616,Uesslingen-Buch,109.0,137.0,26.0,16.0,0.0,0
20,TG,4451,Uttwil,109.0,117.0,17.0,22.0,0.0,0
20,TG,4871,Wagenhausen,109.0,151.0,30.0,21.0,0.0,0
20,TG,4621,Warth-Weiningen,109.0,84.0,20.0,16.0,0.0,0
20,TG,4946,Weinfelden,109.0,137.0,15.0,17.0,0.0,0
20,TG,4951,Wigoltingen,109.0,158.0,25.0,20.0,0.0,0
20,TG,4786,Wilen (TG),109.0,137.0,23.0,22.0,0.0,0
20,TG,4791,Wuppenau,109.0,146.0,30.0,29.0,0.0,0
20,TG,4701,Wäldi,109.0,136.0,32.0,15.0,0.0,0
20,TG,4781,Wängi,109.0,142.0,25.0,19.0,0.0,0
20,TG,4511,Zihlschlacht-Sitterdorf,109.0,155.0,26.0,24.0,0.0,0
21,TI,5048,Acquarossa,97.0,95.0,0.0,0.0,0.0,0
21,TI,5141,Agno,97.0,82.0,0.0,0.0,0.0,0
21,TI,5061,Airolo,97.0,88.0,0.0,0.0,0.0,0
21,TI,5237,Alto Malcantone,97.0,90.0,0.0,0.0,0.0,0
21,TI,5143,Aranno,97.0,90.0,0.0,0.0,0.0,0
21,TI,5001,Arbedo-Castione,97.0,91.0,0.0,0.0,0.0,0
21,TI,5144,Arogno,97.0,95.0,0.0,0.0,0.0,0
21,TI,5091,Ascona,97.0,75.0,0.0,0.0,0.0,0
21,TI,5146,Astano,97.0,100.0,0.0,0.0,0.0,0
21,TI,5324,Avegno Gordevio,97.0,95.0,0.0,0.0,0.0,0
21,TI,5242,Balerna,97.0,80.0,0.0,0.0,0.0,0
21,TI,5148,Bedano,97.0,78.0,0.0,0.0,0.0,0
21,TI,5149,Bedigliora,97.0,100.0,0.0,0.0,0.0,0
21,TI,5063,Bedretto,97.0,60.0,0.0,0.0,0.0,0
21,TI,5002,Bellinzona,97.0,93.0,0.0,0.0,0.0,0
21,TI,5281,Biasca,97.0,95.0,0.0,0.0,0.0,0
21,TI,5151,Bioggio,97.0,65.0,0.0,0.0,0.0,0
21,TI,5154,Bissone,97.0,69.0,0.0,0.0,0.0,0
21,TI,5049,Blenio,97.0,90.0,0.0,0.0,0.0,0
21,TI,5064,Bodio,97.0,100.0,0.0,0.0,0.0,0
21,TI,5304,Bosco/Gurin,97.0,100.0,0.0,0.0,0.0,0
21,TI,5269,Breggia,97.0,95.0,0.0,0.0,0.0,0
21,TI,5096,Brione sopra Minusio,97.0,78.0,0.0,0.0,0.0,0
21,TI,5097,Brissago,97.0,85.0,0.0,0.0,0.0,0
21,TI,5160,Brusino Arsizio,97.0,82.0,0.0,0.0,0.0,0
21,TI,5161,Cademario,97.0,95.0,0.0,0.0,0.0,0
21,TI,5162,Cadempino,97.0,65.0,0.0,0.0,0.0,0
21,TI,5003,Cadenazzo,97.0,88.0,0.0,0.0,0.0,0
21,TI,5307,Campo (Vallemaggia),97.0,75.0,0.0,0.0,0.0,0
21,TI,5167,Canobbio,97.0,78.0,0.0,0.0,0.0,0
21,TI,5226,Capriasca,97.0,94.0,0.0,0.0,0.0,0
21,TI,5171,Caslano,97.0,85.0,0.0,0.0,0.0,0
21,TI,5249,Castel San Pietro,97.0,55.0,0.0,0.0,0.0,0
21,TI,5397,Centovalli,97.0,95.0,0.0,0.0,0.0,0
21,TI,5309,Cerentino,97.0,100.0,0.0,0.0,0.0,0
21,TI,5310,Cevio,97.0,90.0,0.0,0.0,0.0,0
21,TI,5250,Chiasso,97.0,88.0,0.0,0.0,0.0,0
21,TI,5251,Coldrerio,97.0,80.0,0.0,0.0,0.0,0
21,TI,5236,Collina d'Oro,97.0,60.0,0.0,0.0,0.0,0
21,TI,5176,Comano,97.0,75.0,0.0,0.0,0.0,0
21,TI,5138,Cugnasco-Gerra,97.0,86.0,0.0,0.0,0.0,0
21,TI,5180,Cureglia,97.0,65.0,0.0,0.0,0.0,0
21,TI,5181,Curio,97.0,100.0,0.0,0.0,0.0,0
21,TI,5071,Dalpe,97.0,70.0,0.0,0.0,0.0,0
21,TI,5072,Faido,97.0,94.0,0.0,0.0,0.0,0
21,TI,5398,Gambarogno,97.0,85.0,0.0,0.0,0.0,0
21,TI,5073,Giornico,97.0,95.0,0.0,0.0,0.0,0
21,TI,5108,Gordola,97.0,88.0,0.0,0.0,0.0,0
21,TI,5186,Grancia,97.0,75.0,0.0,0.0,0.0,0
21,TI,5187,Gravesano,97.0,70.0,0.0,0.0,0.0,0
21,TI,5009,Isone,97.0,92.0,0.0,0.0,0.0,0
21,TI,5189,Lamone,97.0,90.0,0.0,0.0,0.0,0
21,TI,5112,Lavertezzo,97.0,100.0,0.0,0.0,0.0,0
21,TI,5323,Lavizzara,97.0,90.0,0.0,0.0,0.0,0
21,TI,5315,Linescio,97.0,65.0,0.0,0.0,0.0,0
21,TI,5113,Locarno,97.0,90.0,0.0,0.0,0.0,0
21,TI,5115,Losone,97.0,90.0,0.0,0.0,0.0,0
21,TI,5192,Lugano,97.0,77.0,0.0,0.0,0.0,0
21,TI,5010,Lumino,97.0,90.0,0.0,0.0,0.0,0
21,TI,5317,Maggia,97.0,90.0,0.0,0.0,0.0,0
21,TI,5193,Magliaso,97.0,75.0,0.0,0.0,0.0,0
21,TI,5194,Manno,97.0,65.0,0.0,0.0,0.0,0
21,TI,5196,Massagno,97.0,77.0,0.0,0.0,0.0,0
21,TI,5198,Melide,97.0,70.0,0.0,0.0,0.0,0
21,TI,5254,Mendrisio,97.0,77.0,0.0,0.0,0.0,0
21,TI,5117,Mergoscia,97.0,100.0,0.0,0.0,0.0,0
21,TI,5199,Mezzovico-Vira,97.0,60.0,0.0,0.0,0.0,0
21,TI,5200,Miglieglia,97.0,100.0,0.0,0.0,0.0,0
21,TI,5118,Minusio,97.0,78.0,0.0,0.0,0.0,0
21,TI,5238,Monteceneri,97.0,92.0,0.0,0.0,0.0,0
21,TI,5257,Morbio Inferiore,97.0,84.0,0.0,0.0,0.0,0
21,TI,5203,Morcote,97.0,80.0,0.0,0.0,0.0,0
21,TI,5120,Muralto,97.0,78.0,0.0,0.0,0.0,0
21,TI,5205,Muzzano,97.0,75.0,0.0,0.0,0.0,0
21,TI,5206,Neggio,97.0,90.0,0.0,0.0,0.0,0
21,TI,5207,Novaggio,97.0,95.0,0.0,0.0,0.0,0
21,TI,5260,Novazzano,97.0,65.0,0.0,0.0,0.0,0
21,TI,5136,Onsernone,97.0,95.0,0.0,0.0,0.0,0
21,TI,5208,Origlio,97.0,70.0,0.0,0.0,0.0,0
21,TI,5121,Orselina,97.0,75.0,0.0,0.0,0.0,0
21,TI,5210,Paradiso,97.0,62.0,0.0,0.0,0.0,0
21,TI,5076,Personico,97.0,90.0,0.0,0.0,0.0,0
21,TI,5077,Pollegio,97.0,95.0,0.0,0.0,0.0,0
21,TI,5212,Ponte Capriasca,97.0,85.0,0.0,0.0,0.0,0
21,TI,5214,Porza,97.0,56.0,0.0,0.0,0.0,0
21,TI,5078,Prato (Leventina),97.0,90.0,0.0,0.0,0.0,0
21,TI,5216,Pura,97.0,87.0,0.0,0.0,0.0,0
21,TI,5079,Quinto,97.0,95.0,0.0,0.0,0.0,0
21,TI,5263,Riva San Vitale,97.0,80.0,0.0,0.0,0.0,0
21,TI,5287,Riviera,97.0,95.0,0.0,0.0,0.0,0
21,TI,5125,Ronco sopra Ascona,97.0,75.0,0.0,0.0,0.0,0
21,TI,5017,Sant'Antonino,97.0,70.0,0.0,0.0,0.0,0
21,TI,5221,Savosa,97.0,75.0,0.0,0.0,0.0,0
21,TI,5050,Serravalle,97.0,93.0,0.0,0.0,0.0,0
21,TI,5225,Sorengo,97.0,65.0,0.0,0.0,0.0,0
21,TI,5266,Stabio,97.0,65.0,0.0,0.0,0.0,0
21,TI,5131,Tenero-Contra,97.0,93.0,0.0,0.0,0.0,0
21,TI,5396,Terre di Pedemonte,97.0,85.0,0.0,0.0,0.0,0
21,TI,5227,Torricella-Taverne,97.0,85.0,0.0,0.0,0.0,0
21,TI,5239,Tresa,97.0,85.0,0.0,0.0,0.0,0
21,TI,5268,Vacallo,97.0,87.0,0.0,0.0,0.0,0
21,TI,5240,Val Mara,97.0,80.0,0.0,0.0,0.0,0
21,TI,5230,Vernate,97.0,80.0,0.0,0.0,0.0,0
21,TI,5399,Verzasca,97.0,95.0,0.0,0.0,0.0,0
21,TI,5231,Vezia,97.0,85.0,0.0,0.0,0.0,0
21,TI,5233,Vico Morcote,97.0,65.0,0.0,0.0,0.0,0
22,VD,5621,Aclens,155.0,62.0,0.0,0.0,0.0,0
22,VD,5742,Agiez,155.0,76.0,0.0,0.0,0.0,0
22,VD,5401,Aigle,155.0,66.0,0.0,0.0,0.0,0
22,VD,5851,Allaman,155.0,65.0,0.0,0.0,0.0,0
22,VD,5701,Arnex-sur-Nyon,155.0,70.0,0.0,0.0,0.0,0
22,VD,5743,Arnex-sur-Orbe,155.0,71.0,0.0,0.0,0.0,0
22,VD,5702,Arzier-Le Muids,155.0,64.0,0.0,0.0,0.0,0
22,VD,5511,Assens,155.0,70.0,0.0,0.0,0.0,0
22,VD,5422,Aubonne,155.0,70.0,0.0,0.0,0.0,0
22,VD,5451,Avenches,155.0,65.0,0.0,0.0,0.0,0
22,VD,5744,Ballaigues,155.0,65.0,0.0,0.0,0.0,0
22,VD,5423,Ballens,155.0,73.0,0.0,0.0,0.0,0
22,VD,5703,Bassins,155.0,75.0,0.0,0.0,0.0,0
22,VD,5745,Baulmes,155.0,76.5,0.0,0.0,0.0,0
22,VD,5746,Bavois,155.0,72.0,0.0,0.0,0.0,0
22,VD,5704,Begnins,155.0,62.5,0.0,0.0,0.0,0
22,VD,5581,Belmont-sur-Lausanne,155.0,72.0,0.0,0.0,0.0,0
22,VD,5902,Belmont-sur-Yverdon,155.0,70.0,0.0,0.0,0.0,0
22,VD,5512,Bercher,155.0,79.0,0.0,0.0,0.0,0
22,VD,5424,Berolle,155.0,75.5,0.0,0.0,0.0,0
22,VD,5471,Bettens,155.0,70.0,0.0,0.0,0.0,0
22,VD,5402,Bex,155.0,71.0,0.0,0.0,0.0,0
22,VD,5903,Bioley-Magnoux,155.0,72.0,0.0,0.0,0.0,0
22,VD,5425,Bière,155.0,69.0,0.0,0.0,0.0,0
22,VD,5892,Blonay - Saint-Légier,155.0,68.5,0.0,0.0,0.0,0
22,VD,5747,Bofflens,155.0,69.0,0.0,0.0,0.0,0
22,VD,5705,Bogis-Bossey,155.0,72.0,0.0,0.0,0.0,0
22,VD,5551,Bonvillars,155.0,57.0,0.0,0.0,0.0,0
22,VD,5706,Borex,155.0,57.0,0.0,0.0,0.0,0
22,VD,5514,Bottens,155.0,72.5,0.0,0.0,0.0,0
22,VD,5426,Bougy-Villars,155.0,64.5,0.0,0.0,0.0,0
22,VD,5661,Boulens,155.0,71.5,0.0,0.0,0.0,0
22,VD,5613,Bourg-en-Lavaux,155.0,62.5,0.0,0.0,0.0,0
22,VD,5472,Bournens,155.0,68.0,0.0,0.0,0.0,0
22,VD,5473,Boussens,155.0,66.0,0.0,0.0,0.0,0
22,VD,5622,Bremblens,155.0,68.0,0.0,0.0,0.0,0
22,VD,5515,Bretigny-sur-Morrens,155.0,78.0,0.0,0.0,0.0,0
22,VD,5748,Bretonnières,155.0,70.5,0.0,0.0,0.0,0
22,VD,5623,Buchillon,155.0,52.0,0.0,0.0,0.0,0
22,VD,5552,Bullet,155.0,70.0,0.0,0.0,0.0,0
22,VD,5852,Bursinel,155.0,62.0,0.0,0.0,0.0,0
22,VD,5853,Bursins,155.0,71.0,0.0,0.0,0.0,0
22,VD,5854,Burtigny,155.0,78.5,0.0,0.0,0.0,0
22,VD,5624,Bussigny,155.0,62.5,0.0,0.0,0.0,0
22,VD,5663,Bussy-sur-Moudon,155.0,78.5,0.0,0.0,0.0,0
22,VD,5904,Chamblon,155.0,66.0,0.0,0.0,0.0,0
22,VD,5553,Champagne,155.0,65.0,0.0,0.0,0.0,0
22,VD,5812,Champtauroz,155.0,77.0,0.0,0.0,0.0,0
22,VD,5905,Champvent,155.0,70.0,0.0,0.0,0.0,0
22,VD,5882,Chardonne,155.0,68.0,0.0,0.0,0.0,0
22,VD,5707,Chavannes-de-Bogis,155.0,58.0,0.0,0.0,0.0,0
22,VD,5708,Chavannes-des-Bois,155.0,68.0,0.0,0.0,0.0,0
22,VD,5907,Chavannes-le-Chêne,155.0,75.0,0.0,0.0,0.0,0
22,VD,5475,Chavannes-le-Veyron,155.0,75.0,0.0,0.0,0.0,0
22,VD,5627,Chavannes-près-Renens,155.0,77.5,0.0,0.0,0.0,0
22,VD,5665,Chavannes-sur-Moudon,155.0,70.0,0.0,0.0,0.0,0
22,VD,5749,Chavornay,155.0,70.5,0.0,0.0,0.0,0
22,VD,5909,Cheseaux-Noréaz,155.0,67.0,0.0,0.0,0.0,0
22,VD,5582,Cheseaux-sur-Lausanne,155.0,73.0,0.0,0.0,0.0,0
22,VD,5403,Chessel,155.0,65.0,0.0,0.0,0.0,0
22,VD,5476,Chevilly,155.0,71.0,0.0,0.0,0.0,0
22,VD,5813,Chevroux,155.0,68.5,0.0,0.0,0.0,0
22,VD,5601,Chexbres,155.0,67.5,0.0,0.0,0.0,0
22,VD,5628,Chigny,155.0,62.0,0.0,0.0,0.0,0
22,VD,5841,Château-d'Oex,155.0,81.5,0.0,0.0,0.0,0
22,VD,5709,Chéserex,155.0,57.0,0.0,0.0,0.0,0
22,VD,5908,Chêne-Pâquier,155.0,75.0,0.0,0.0,0.0,0
22,VD,5629,Clarmont,155.0,72.0,0.0,0.0,0.0,0
22,VD,5710,Coinsins,155.0,51.0,0.0,0.0,0.0,0
22,VD,5711,Commugny,155.0,57.0,0.0,0.0,0.0,0
22,VD,5554,Concise,155.0,75.0,0.0,0.0,0.0,0
22,VD,5712,Coppet,155.0,55.0,0.0,0.0,0.0,0
22,VD,5404,Corbeyrier,155.0,74.0,0.0,0.0,0.0,0
22,VD,5785,Corcelles-le-Jorat,155.0,75.0,0.0,0.0,0.0,0
22,VD,5555,Corcelles-près-Concise,155.0,69.0,0.0,0.0,0.0,0
22,VD,5816,Corcelles-près-Payerne,155.0,65.0,0.0,0.0,0.0,0
22,VD,5883,Corseaux,155.0,67.5,0.0,0.0,0.0,0
22,VD,5884,Corsier-sur-Vevey,155.0,64.5,0.0,0.0,0.0,0
22,VD,5477,Cossonay,155.0,68.0,0.0,0.0,0.0,0
22,VD,5713,Crans (VD),155.0,59.0,0.0,0.0,0.0,0
22,VD,5714,Crassier,155.0,66.5,0.0,0.0,0.0,0
22,VD,5583,Crissier,155.0,63.5,0.0,0.0,0.0,0
22,VD,5910,Cronay,155.0,77.0,0.0,0.0,0.0,0
22,VD,5752,Croy,155.0,74.0,0.0,0.0,0.0,0
22,VD,5479,Cuarnens,155.0,76.0,0.0,0.0,0.0,0
22,VD,5911,Cuarny,155.0,77.0,0.0,0.0,0.0,0
22,VD,5456,Cudrefin,155.0,59.0,0.0,0.0,0.0,0
22,VD,5516,Cugy (VD),155.0,76.0,0.0,0.0,0.0,0
22,VD,5669,Curtilles,155.0,73.0,0.0,0.0,0.0,0
22,VD,5480,Daillens,155.0,66.0,0.0,0.0,0.0,0
22,VD,5631,Denens,155.0,65.0,0.0,0.0,0.0,0
22,VD,5632,Denges,155.0,62.0,0.0,0.0,0.0,0
22,VD,5481,Dizy,155.0,75.0,0.0,0.0,0.0,0
22,VD,5671,Dompierre (VD),155.0,78.0,0.0,0.0,0.0,0
22,VD,5913,Donneloye,155.0,73.0,0.0,0.0,0.0,0
22,VD,5715,Duillier,155.0,66.0,0.0,0.0,0.0,0
22,VD,5855,Dully,155.0,53.0,0.0,0.0,0.0,0
22,VD,5912,Démoret,155.0,78.0,0.0,0.0,0.0,0
22,VD,5518,Echallens,155.0,72.5,0.0,0.0,0.0,0
22,VD,5633,Echandens,155.0,60.5,0.0,0.0,0.0,0
22,VD,5634,Echichens,155.0,66.0,0.0,0.0,0.0,0
22,VD,5482,Eclépens,155.0,46.0,0.0,0.0,0.0,0
22,VD,5635,Ecublens (VD),155.0,62.5,0.0,0.0,0.0,0
22,VD,5584,Epalinges,155.0,64.5,0.0,0.0,0.0,0
22,VD,5914,Ependes (VD),155.0,73.5,0.0,0.0,0.0,0
22,VD,5856,Essertines-sur-Rolle,155.0,66.5,0.0,0.0,0.0,0
22,VD,5520,Essertines-sur-Yverdon,155.0,74.0,0.0,0.0,0.0,0
22,VD,5521,Etagnières,155.0,73.0,0.0,0.0,0.0,0
22,VD,5636,Etoy,155.0,60.0,0.0,0.0,0.0,0
22,VD,5716,Eysins,155.0,59.5,0.0,0.0,0.0,0
22,VD,5458,Faoug,155.0,65.0,0.0,0.0,0.0,0
22,VD,5483,Ferreyres,155.0,76.0,0.0,0.0,0.0,0
22,VD,5522,Fey,155.0,75.0,0.0,0.0,0.0,0
22,VD,5556,Fiez,155.0,69.0,0.0,0.0,0.0,0
22,VD,5557,Fontaines-sur-Grandson,155.0,69.0,0.0,0.0,0.0,0
22,VD,5604,Forel (Lavaux),155.0,69.0,0.0,0.0,0.0,0
22,VD,5717,Founex,155.0,57.0,0.0,0.0,0.0,0
22,VD,5523,Froideville,155.0,72.0,0.0,0.0,0.0,0
22,VD,5427,Féchy,155.0,64.0,0.0,0.0,0.0,0
22,VD,5718,Genolier,155.0,52.0,0.0,0.0,0.0,0
22,VD,5559,Giez,155.0,66.0,0.0,0.0,0.0,0
22,VD,5857,Gilly,155.0,64.5,0.0,0.0,0.0,0
22,VD,5428,Gimel,155.0,73.0,0.0,0.0,0.0,0
22,VD,5719,Gingins,155.0,60.0,0.0,0.0,0.0,0
22,VD,5720,Givrins,155.0,67.0,0.0,0.0,0.0,0
22,VD,5721,Gland,155.0,61.0,0.0,0.0,0.0,0
22,VD,5484,Gollion,155.0,74.0,0.0,0.0,0.0,0
